,track_name,track_id,artist_name,artist_id,album_name,album_id,popularity,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
88,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
89,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
90,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
91,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
92,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
93,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
94,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
95,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs,78,Happy,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,188894,4
96,Be My One,2KN5wY5R4gXbka8wB2kXh8,Sonny Fodera,39B7ChWwrWDs7zXlsu3MoP,Wide Awake (Deluxe),1rlw3RxmnxQEx8g0uk1tG1,61,Happy,0.666,0.906,0,-4.938,1,0.0446,0.0196,0.000346,0.0947,0.659,120.94,audio_features,142335,4
97,Ready To Love,0cvMWzztDy1wNQkBqae8w4,KSHMR,2wX6xSig4Rig5kZU6ePlWe,Ready To Love,2DZEdOT8Y9knkZAUjpG7mT,63,Happy,0.598,0.815,11,-4.481,1,0.0858,0.0606,0.0,0.176,0.383,121.986,audio_features,188852,4
98,Relight My Love,6dKDKwtdZtGlR8e1tZGEYS,Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Relight My Love,4nPnujo6paeU0XbRMpYO40,55,Happy,0.498,0.745,11,-5.801,0,0.0316,0.0574,0.0,0.255,0.258,125.973,audio_features,177143,4
99,Good Feeling,1h4zfNDe8UapUvTuaDsTuM,Duvall,1h2q9GGssdAOHl86JUZgVc,Good Feeling,1t8zwTa01KvKH925GrKmNE,61,Happy,0.693,0.845,9,-3.27,1,0.0348,0.0127,1.84e-06,0.169,0.498,125.009,audio_features,169440,4
100,These Are The Days (feat. Liv Dawson),39GX8fhLrxiPcNAMgZhWUa,Anton Powers,7h7ahzbTkbAFsshWJ7fOrc,These Are The Days (feat. Liv Dawson),3q1PtEB8N6naFxX82mAT5C,55,Happy,0.373,0.824,9,-5.554,1,0.0421,0.0131,0.0,0.0702,0.43,123.948,audio_features,166955,4
101,More Than I Want To,4dkQMweppOlQjOvxv5fQTy,Sick Individuals,0XqFDQJjqW5PfhfBCb53LR,More Than I Want To,6JBU6wA7ziYnoFPcULQBYy,60,Happy,0.435,0.804,0,-4.52,1,0.0803,0.157,0.0,0.273,0.492,119.791,audio_features,167504,4
102,Stop This Flame - Celeste x MK,3FN7IJMnUMWZXDw08ix3ot,Celeste,49HlOY4gkHqsYG9GCuhkcc,Stop This Flame (Celeste x MK),1G6SH7CRZ5qtYVaGnUVhSK,66,Happy,0.692,0.846,8,-5.72,1,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,audio_features,203947,4
103,Loving You (feat. Katy Alex),0pIlTYYCiY7FcTunLkEjUb,Piero Pirupa,5FD9tbbiWd6th8FaOdCtnB,Loving You (feat. Katy Alex),4ZGda5kisgrlc4oRinvGTA,57,Happy,0.708,0.836,2,-5.887,0,0.0649,0.00803,0.0303,0.0943,0.844,129.969,audio_features,180943,4
104,I Found You,3wYOGJYD31sLRmBgCvWxa4,Cash Cash,1LOB7jTeEV14pHai6EXSzF,I Found You,377h4vWvsEO8dcErH6z0DQ,68,Happy,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,167308,4
105,I Found You,3wYOGJYD31sLRmBgCvWxa4,Cash Cash,1LOB7jTeEV14pHai6EXSzF,I Found You,377h4vWvsEO8dcErH6z0DQ,68,Happy,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,167308,4
106,I Found You,3wYOGJYD31sLRmBgCvWxa4,Cash Cash,1LOB7jTeEV14pHai6EXSzF,I Found You,377h4vWvsEO8dcErH6z0DQ,68,Happy,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,167308,4
107,I Found You,3wYOGJYD31sLRmBgCvWxa4,Cash Cash,1LOB7jTeEV14pHai6EXSzF,I Found You,377h4vWvsEO8dcErH6z0DQ,68,Happy,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,167308,4
108,Okay,71H8k9qe7DersxR6KyhUnI,Nicky Romero,5ChF3i92IPZHduM7jN3dpg,Okay,7d5FKzrSPqpKczy9IP5zOE,63,Happy,0.513,0.836,2,-3.781,1,0.0579,0.0463,0.0,0.128,0.304,124.964,audio_features,151312,4
109,Heatwave (feat. Robbie Jay),5mi9BFrugew7j9HzUpgPEI,David Solomon,3fzRb5i8Wn7ao2KPDxEiTR,Heatwave (feat. Robbie Jay),3gzzOdF1CxP1Sa9wihhdrE,55,Happy,0.755,0.921,5,-4.55,1,0.0414,0.0564,0.0034,0.109,0.795,122.972,audio_features,201392,4
110,You Got The Love,1O3Jlr6ksM6meUe1atDAxY,Never Sleeps,7BUaQCq7sFUMJqkWPqApXE,You Got The Love,2kNfpqN1fT9lRc1cYuAhWt,58,Happy,0.519,0.761,8,-3.618,1,0.0445,0.105,6.48e-06,0.103,0.309,124.947,audio_features,196685,4
111,Stay the Night,4qtdkdTY1t3RmlmSbWykzR,Sigala,1IueXOQyABrMOprrzwQJWN,Stay the Night,3CwmVVPOCIC3hpWWSEF0xQ,77,Happy,0.636,0.936,7,-2.65,0,0.0729,0.177,0.0,0.0879,0.415,124.034,audio_features,171955,4
112,Starstruck,2WJVFqVQ3ivhAoAQWzEzeL,Years & Years,5vBSrE1xujD2FXYRarbAXc,Starstruck,6QrZRFMwgFNXV0d5N7ndUW,65,Happy,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,audio_features,207755,4
113,Starstruck,2WJVFqVQ3ivhAoAQWzEzeL,Years & Years,5vBSrE1xujD2FXYRarbAXc,Starstruck,6QrZRFMwgFNXV0d5N7ndUW,65,Happy,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,audio_features,207755,4
114,Starstruck,2WJVFqVQ3ivhAoAQWzEzeL,Years & Years,5vBSrE1xujD2FXYRarbAXc,Starstruck,6QrZRFMwgFNXV0d5N7ndUW,65,Happy,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,audio_features,207755,4
115,Starstruck,2WJVFqVQ3ivhAoAQWzEzeL,Years & Years,5vBSrE1xujD2FXYRarbAXc,Starstruck,6QrZRFMwgFNXV0d5N7ndUW,65,Happy,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,audio_features,207755,4
116,Pyramids,5d3Wbdgw3zIf8B5eGXznLL,Otto Knows,5fahUm8t5c0GIdeTq0ZaG8,Pyramids,6fKnjZO8LRYLNjEBGLb9LG,63,Happy,0.692,0.845,7,-5.928,0,0.0543,0.0116,0.0639,0.35,0.158,123.014,audio_features,232683,4
117,Closer (feat. Lilly Ahlberg),5FDdviWQzhw7NWH2TiDl9d,Sonny Fodera,39B7ChWwrWDs7zXlsu3MoP,Closer (feat. Lilly Ahlberg),17qrrXvZu8TdkH4xrIjaRr,60,Happy,0.7,0.782,3,-4.631,1,0.0542,0.449,0.0,0.143,0.68,124.969,audio_features,169901,4
118,Better Than This,5OLSGox6JVpAyEQuoSYRcs,John Summit,7kNqXtgeIwFtelmRjWv205,Better Than This,6GbUYC6kB63fND2yunOVmZ,61,Happy,0.673,0.839,9,-6.787,0,0.0373,0.0177,0.416,0.126,0.24,125.03,audio_features,188160,4
119,You've Got To Let Go If You Want To Be Free,5kVXjAxYDkN57tZQi0JKya,Disclosure,6nS5roXSAGhTGr34W6n7Et,You've Got To Let Go If You Want To Be Free,7nJFzH65HZDY5qeRwdo421,63,Happy,0.658,0.908,4,-8.071,0,0.186,0.0335,0.0198,0.221,0.45,123.92,audio_features,253787,4
120,Where Did You Go?,26KOUSe9W0ZsTxMgNfbmq1,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Where Did You Go?,27ilYTtTrqVRdHSSfm94jA,8,Happy,0.774,0.784,10,-4.549,1,0.0351,0.194,1.07e-05,0.293,0.533,127.042,audio_features,177689,4
121,Where Did You Go?,26KOUSe9W0ZsTxMgNfbmq1,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Where Did You Go?,27ilYTtTrqVRdHSSfm94jA,8,Happy,0.774,0.784,10,-4.549,1,0.0351,0.194,1.07e-05,0.293,0.533,127.042,audio_features,177689,4
122,Where Did You Go?,26KOUSe9W0ZsTxMgNfbmq1,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Where Did You Go?,27ilYTtTrqVRdHSSfm94jA,8,Happy,0.774,0.784,10,-4.549,1,0.0351,0.194,1.07e-05,0.293,0.533,127.042,audio_features,177689,4
123,Where Did You Go?,26KOUSe9W0ZsTxMgNfbmq1,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Where Did You Go?,27ilYTtTrqVRdHSSfm94jA,8,Happy,0.774,0.784,10,-4.549,1,0.0351,0.194,1.07e-05,0.293,0.533,127.042,audio_features,177689,4
124,Turn Back Time,1AhiOzObMBqfonJDKtirj9,Marc Benjamin,05KjvP5zdwtEIgEazqblZw,Turn Back Time,6ISAjoZeji9okRE4icKBmB,57,Happy,0.646,0.769,6,-4.911,1,0.0409,0.0105,1.27e-05,0.633,0.275,126.123,audio_features,181905,4
125,More Than I Can Say,7HjAWHKa7PURoZFHgjOA5O,GAMPER & DADONI,6HQ6vf4AloXyVNdyJhrX1J,More Than I Can Say,79vdDwERqObqv5rU1Io08H,64,Happy,0.53,0.807,6,-5.348,1,0.147,0.000532,2.75e-06,0.496,0.263,127.991,audio_features,153197,4
126,Better Day (feat. Nile Rodgers & Josh Barry),3PdLMTut7spFf9leWqBrjK,Wh0,132Hhe61bhvXtkygENHZHA,Better Day (feat. Nile Rodgers & Josh Barry),67B57RL961NRFHyce5dYEK,57,Happy,0.714,0.866,8,-5.483,0,0.09,0.00406,0.0178,0.292,0.646,125.072,audio_features,149760,4
127,Keep On Rising,5EO3XfmUHzdeGq3XCue8YP,Big Gigantic,7o7mC95EDbJKTcPAAs8C3r,Keep On Rising,26qaW7TcD4ktLQztHU3pda,56,Happy,0.618,0.76,11,-7.466,0,0.172,0.0111,1.27e-05,0.368,0.571,119.996,audio_features,207696,4
128,Beg For You (feat. Rina Sawayama),50ZFpw2wS6ERvLmW8TINhq,Charli XCX,25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama),0ffmwwS9EBmpLAgjblX75O,74,Happy,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,audio_features,168053,4
129,I Got A Feeling,67khZBWjxlHg85xcwdySjS,Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,I Got A Feeling,1RQIpbfwNYLalU8PKNysqt,68,Happy,0.6,0.845,2,-3.695,0,0.042,0.0238,0.0,0.434,0.378,125.027,audio_features,144136,4
130,Future Starts Now,3p2wS6G159mBIU50xl7uvc,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,Future Starts Now,0mhiYBnL1wLGc0CgMhvBe2,63,Happy,0.693,0.853,6,-4.241,1,0.0503,0.00329,0.000193,0.123,0.432,119.948,audio_features,279271,4
131,Money Money,6G5FowwtZDxaRO5jf3l9rV,Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,Exotica,1gQVJuNTz3pu93tO8EM4Yr,45,Happy,0.739,0.75,0,-5.505,1,0.0389,0.0157,0.00234,0.304,0.946,120.032,audio_features,210820,4
132,A Second to Midnight,3YY9Yu1JsgVfF1lOXEenq9,Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,A Second to Midnight,6kp91tuVBPtw7HvwTJjDHr,62,Happy,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,audio_features,207987,4
133,A Second to Midnight,3YY9Yu1JsgVfF1lOXEenq9,Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,A Second to Midnight,6kp91tuVBPtw7HvwTJjDHr,62,Happy,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,audio_features,207987,4
134,A Second to Midnight,3YY9Yu1JsgVfF1lOXEenq9,Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,A Second to Midnight,6kp91tuVBPtw7HvwTJjDHr,62,Happy,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,audio_features,207987,4
135,A Second to Midnight,3YY9Yu1JsgVfF1lOXEenq9,Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,A Second to Midnight,6kp91tuVBPtw7HvwTJjDHr,62,Happy,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,audio_features,207987,4
136,Do You Want It Right Now (Siedah Garrett vs. Eden Prince),3008zmJyaNEFbGEYNTg4mk,Siedah Garrett,7EVlecngyrLHfQUqFMpwkT,Do You Want It Right Now (Siedah Garrett vs. Eden Prince),3Ax0NlbH5yl1fBPmJrvN0M,56,Happy,0.307,0.961,10,-5.6,0,0.0588,0.0013,0.00474,0.514,0.463,122.263,audio_features,161472,4
137,2019,0YETkmonJ718JRimG5zJOm,Martin Jensen,4ehtJnVumNf6xzSCDk8aLB,2019,2SGjjGOy9GCJuWgI8RrzFt,62,Happy,0.876,0.765,9,-6.554,0,0.269,0.119,5.2e-06,0.0826,0.729,115.072,audio_features,131381,4
138,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Alok,0NGAZxHanS9e0iNHpR8f2W,Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,74,Happy,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,165753,4
139,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Alok,0NGAZxHanS9e0iNHpR8f2W,Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,74,Happy,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,165753,4
140,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Alok,0NGAZxHanS9e0iNHpR8f2W,Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,74,Happy,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,165753,4
141,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Alok,0NGAZxHanS9e0iNHpR8f2W,Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,74,Happy,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,165753,4
142,Infinity,5ZOHDJ5u6pHTvw1gT2SBRn,Borgeous,4uiMn2g0pgTrhN096QJhbp,Infinity,0hDRdaNZPdfRDWbThYA8LI,52,Happy,0.584,0.833,2,-4.774,1,0.0546,0.374,1e-05,0.122,0.403,124.967,audio_features,190080,4
143,Sinner,3kyskiCpYM2ALQUSEShFMY,LP Giobbi,3oKnyRhYWzNsTiss5n4Z1J,Sinner,0r0BHXYjOcX5vviQJbdpaT,61,Happy,0.721,0.78,8,-6.935,1,0.0403,0.0455,0.083,0.138,0.725,126.974,audio_features,238357,4
144,Time to Groove (feat. Nonô),20b1ZBMGOZjuGvNFncIIP7,Majestic,6QMABvTzixnxzsLYyhqRxI,Time to Groove (feat. Nonô),1ku0mbCfEbi3polUL4hYAk,66,Happy,0.624,0.94,11,-3.671,0,0.163,0.000983,0.00409,0.313,0.882,128.014,audio_features,146849,4
145,Bedroom Eyes (feat. Studio Killers),4XP2xY8tUYed1cceuh24Q8,The Knocks,2x7EATekOPhFGRx3syMGEC,Bedroom Eyes (feat. Studio Killers),2rOw4IFkPQWBo6gG3hB7qY,61,Happy,0.651,0.786,9,-3.725,1,0.0761,0.0035,6.99e-05,0.179,0.414,109.019,audio_features,178421,4
146,The Funk,7vnKb4rhd90PDvGcCyyRGk,TIEKS,5ubTLvtpORseymsgTVxk45,The Funk,6BmTVoSgxOuPwBHwqXhthj,54,Happy,0.626,0.955,11,-7.085,0,0.123,0.00112,2.88e-06,0.382,0.652,121.964,audio_features,172863,4
147,Midnight Rapture,1c5sVhqoQvLHTXTYJTb98i,Anabel Englund,3ky8xBRraNNzxzXEw6Ga0c,Midnight Rapture,52OxA20iRzso3tPiXvHkrF,57,Happy,0.689,0.897,11,-6.703,0,0.0436,0.00074,0.0017,0.224,0.33,117.984,audio_features,197648,4
148,Special Thing,2uFII0hcLjEbbn1e6Ft1Qd,Gilligan Moss,2fo0F81pRzdXjmWP6MkQqB,Special Thing,5yZsNqyu3wzeWcyyiGbCQt,0,Happy,0.657,0.903,7,-5.88,0,0.0412,0.0291,0.114,0.139,0.63,125.022,audio_features,297583,4
149,Temptation (feat. Elise LeGrow),5nz5inh9IXoP7wwi2hi8kO,Bakermat,3MyFDtqB80WZvbtCZRsekM,Temptation (feat. Elise LeGrow),2SerB9WFHD9HekA6tX95cb,64,Happy,0.834,0.63,1,-5.727,1,0.0422,0.00838,0.00254,0.0963,0.416,120.004,audio_features,192614,4
150,Carry Us,40U8KhwvDcaoBFYV4hKfRn,LP Giobbi,3oKnyRhYWzNsTiss5n4Z1J,Carry Us,1ZD3lsDNczYTYLhnKGiGxj,57,Happy,0.728,0.947,0,-4.22,0,0.0828,0.0177,0.00254,0.0987,0.553,125.874,audio_features,238265,4
151,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,3yZsBXwiQkqLjnWYip17Uu,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,Doses & Mimosas (Vintage Culture & Zerky Remix) [Radio Edit],2VWOp5K8co8MfN2503dtvY,64,Happy,0.782,0.728,5,-6.568,1,0.146,0.00245,7.9e-05,0.241,0.602,122.035,audio_features,229586,4
152,Straight Up Relaxin' (feat. Cosmo's Midnight),342xhiMfFuR0zXbG35VIjy,Yung Bae,30FDJPN3RtwJZ20g5YGCRX,Straight Up Relaxin' (feat. Cosmo's Midnight),2sJDqAwhkjC0FWC51EGOGd,56,Happy,0.674,0.667,9,-7.212,1,0.3,0.0677,3.67e-06,0.125,0.715,110.004,audio_features,242848,4
153,Joy,17E3lZxFJnO49Gb0tdgVn0,salute,1np8xozf7ATJZDi9JX8Dx5,Joy,76GgZZUHQu2VQRLMXEIQcL,58,Happy,0.663,0.971,4,-3.014,1,0.0771,0.0204,0.00379,0.0669,0.683,132.049,audio_features,281381,4
154,Stay Mine,7IhWJM8cN04zRQ2PNM91xc,Timmy Trumpet,0CbeG1224FS58EUx4tPevZ,Stay Mine,15v2LmWavzASn38XSzS0dO,63,Happy,0.756,0.892,5,-4.361,1,0.0399,0.0671,0.000139,0.0798,0.362,124.05,audio_features,178011,4
155,Long Summer Nights,3sYbnk1vLjNMxevpne08ts,Oliver Nelson,4QAp87iZerUP9PKxtLhmW1,Long Summer Nights,2pyz3hqxKFFJ1rg2diDWoT,51,Happy,0.673,0.727,0,-6.345,1,0.0636,0.00691,0.00215,0.0942,0.351,99.983,audio_features,174019,4
156,Feels,7eJholoRepkkrXmXmPTo4g,Wh0,132Hhe61bhvXtkygENHZHA,Feels EP,2SGuIvWlWhB2M7xKXbFm8F,56,Happy,0.722,0.954,8,-4.169,1,0.0764,0.0054,0.942,0.651,0.845,124.983,audio_features,237600,4
157,Heaven,6p8uRRGziFLcA3QDvWxEPM,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,Heaven,3L9kENKyJtn4kaPV6zP89y,67,Happy,0.716,0.853,9,-3.254,0,0.03,0.00812,0.000268,0.154,0.593,124.014,audio_features,178294,4
158,21 Reasons (feat. Ella Henderson),1RF02Cf80mTaeNXG2P2boR,Nathan Dawe,2gduEC76ry33RVurAvT05p,21 Reasons (feat. Ella Henderson),118PKNjhP4NWcrW5OjMwzc,84,Happy,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,audio_features,155253,4
159,"L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)",3h3szgXLd2FJ0WSWj8om9t,Yung Bae,30FDJPN3RtwJZ20g5YGCRX,"L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)",3tXVxjXrXJMTBXorraiZHQ,57,Happy,0.81,0.779,9,-4.834,1,0.0485,0.000308,0.0,0.23,0.641,111.054,audio_features,169200,4
160,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
161,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
162,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
163,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
164,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
165,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
166,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
167,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
168,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,0lrmy4pJINsFzycJvttX2W,81,Happy,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
169,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,86,Happy,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,203064,4
170,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",40LbnfieVTWtHrK24WQeEB,79,Happy,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,236002,4
171,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",40LbnfieVTWtHrK24WQeEB,79,Happy,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,236002,4
172,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",40LbnfieVTWtHrK24WQeEB,79,Happy,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,236002,4
173,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",40LbnfieVTWtHrK24WQeEB,79,Happy,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,236002,4
174,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",40LbnfieVTWtHrK24WQeEB,79,Happy,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,236002,4
